Pos_x,Pos_y,Pos_z,m_x,m_y,m_z
-2708158.8,5420764.0,1622526.9,-7.733735e+19,9.195273e+19,-9.497726e+19
-2760187.8,5529229.5,1516085.6,-4.9724727e+19,3.2587273e+20,1.6745013e+19
-2580010.5,5490300.0,1549119.9,9.213528e+19,-1.2001457e+20,-2.282045e+19
-2785270.8,5439393.5,1411739.9,1.8176287e+20,-2.0777486e+18,-9.061461e+19
-2564263.8,5484246.0,1520208.2,1.8735288e+20,3.9336977e+19,2.100141e+19
-2590901.0,5508962.5,1515540.9,2.947942e+19,1.9879362e+19,7.517557e+19
-2737459.2,5481606.5,1509454.5,-1.3208214e+19,3.3429448e+19,-1.1018652e+20
-2588077.0,5476942.0,1663011.6,4.6802155e+19,-2.5738646e+19,1.2050796e+19
-2812930.0,5430393.0,1555978.5,-2.1329043e+20,2.0252522e+20,1.0235974e+20
-2831455.2,5445836.5,1683906.6,6.6784736e+19,-4.330754e+19,-7.773574e+19
-2765540.0,5384435.0,1647994.9,-4.767188e+19,4.3283876e+19,1.0896015e+20
-2594324.2,5468601.5,1484254.4,2.7461017e+20,-8.2450057e+18,-9.517094e+18
-2790779.0,5477749.5,1436796.4,-7.2527954e+18,-1.4217805e+19,1.5053602e+20
-2730542.0,5469729.0,1422167.6,-3.4157936e+19,2.8759772e+19,-9.410885e+19
-2845630.5,5371832.5,1614122.5,1.4548384e+19,-4.064712e+19,-2.4771964e+20
-2794206.5,5485701.5,1561416.2,-1.7878742e+20,1.1050742e+20,2.956545e+20
-2784611.8,5361629.5,1682128.6,-8.8822305e+19,1.7570365e+20,1.3842626e+20
-2728220.2,5517220.5,1559560.2,-2.3165055e+20,-5.9461554e+19,8.71493e+19
-2703088.5,5455429.0,1442669.6,7.0312986e+19,4.334111e+19,1.0038863e+20
-2834940.2,5434436.0,1592684.9,3.2910545e+19,-3.9286962e+19,4.2287667e+17
-2614409.2,5530812.5,1712792.6,6.0461296e+19,-9.214246e+19,1.3176791e+20
-2591027.0,5475012.0,1616525.2,1.35913e+20,-4.050914e+19,1.4981977e+20
-2633635.5,5551884.5,1556991.1,2.9348562e+20,-9.991352e+19,-1.6174018e+19
-2729999.8,5548447.5,1511844.0,-2.0936464e+20,1.302791e+20,2.7093301e+19
-2793366.8,5376182.0,1668210.5,-8.01693e+19,3.2212045e+19,-1.1331056e+20
-2797027.2,5420004.5,1722256.6,-1.0834261e+20,-2.3259642e+20,-7.858209e+19
-2621930.2,5554995.5,1536634.9,-7.1376332e+19,-5.6212725e+19,-8.006245e+19
-2682508.8,5464656.5,1424106.1,-1.4070846e+20,-8.8448795e+18,-1.4687129e+20
-2741629.5,5497428.0,1478330.9,-1.2505816e+20,-2.0990011e+19,-3.6396225e+19
-2722058.5,5511442.5,1605635.9,-1.6329567e+20,-1.4779572e+20,-5.471122e+19
-2804652.5,5511730.0,1493561.0,-1.770406e+20,2.4193726e+20,2.149185e+20
-2767021.0,5476219.5,1508999.0,-8.22662e+19,-5.108308e+19,4.905828e+18
-2644737.5,5441962.0,1537951.2,-3.6526084e+19,1.367488e+19,4.9791995e+19
-2701428.2,5473742.5,1522542.1,-6.9068053e+19,-1.0869813e+19,-1.0510431e+20
-2600440.2,5574753.0,1520593.2,2.1779696e+19,1.4905131e+20,-1.0654148e+20
-2861658.5,5414561.5,1566919.6,-3.9222333e+19,9.794496e+19,-1.30985585e+20
-2620193.0,5476156.0,1471217.5,-2.5052907e+20,5.2969905e+19,-2.6769722e+19
-2595640.5,5497236.0,1399311.2,2.1788401e+20,-6.439545e+19,1.0352071e+20
-2672208.5,5465154.5,1626940.6,2.5666055e+20,6.365479e+18,-1.2485384e+19
-2651662.0,5552184.5,1458839.6,7.94049e+19,2.0996107e+20,-5.877788e+19
-2700707.0,5422652.0,1658380.4,-7.1927666e+17,5.801931e+19,8.167749e+19
-2707165.2,5526328.0,1556215.4,-7.679475e+19,-3.1945682e+20,-1.1404281e+20
-2830996.8,5353195.0,1492869.5,-2.4061488e+19,-2.9480479e+20,8.321138e+19
-2843092.0,5423176.5,1644331.0,-6.33046e+18,2.145769e+20,-8.38103e+19
-2592515.2,5540226.5,1654497.5,-5.7595295e+19,1.744776e+20,-1.0941668e+20
-2823678.5,5522655.0,1497467.1,-6.28087e+19,9.324464e+19,2.3842778e+20
-2682392.0,5542000.5,1458487.2,-1.04049415e+20,3.1296046e+19,-8.553169e+19
-2708749.0,5486366.0,1468561.5,-6.306477e+19,6.0456163e+19,-7.491123e+19
-2703594.5,5409841.5,1603207.1,1.6268141e+19,-1.9817619e+20,-1.7951876e+20
-2816046.0,5326995.5,1668293.6,1.0985148e+20,-1.2605157e+20,-4.228089e+19
-2719040.0,5523819.0,1581385.1,-1.9182884e+20,2.4257291e+19,5.3826187e+19
-2870261.8,5425471.5,1470962.2,-1.3952399e+20,1.545233e+20,-6.087753e+18
-2667554.0,5467635.0,1625501.2,-2.4983091e+20,6.595291e+19,-8.227574e+19
-2758682.2,5396458.0,1702975.0,-1.8424589e+19,-2.6907992e+19,1.7671828e+20
-2818525.2,5531218.0,1505355.9,-1.852451e+20,-2.3655219e+19,3.5607985e+20
-2706116.5,5408191.0,1684830.4,2.3613107e+19,-3.915916e+19,6.8175333e+19
-2775405.0,5447206.0,1463551.5,-1.5531663e+20,-2.6278815e+20,1.7783103e+20
-2774224.5,5444061.5,1674313.5,-6.7953e+19,-1.8412502e+19,-1.1934004e+20
-2618147.0,5490776.0,1680525.2,1.0562603e+20,4.343608e+18,-3.841155e+19
-2654153.0,5563951.5,1604247.8,1.2208628e+20,-1.5167953e+20,6.6074527e+19
-2869799.0,5422539.0,1561897.2,3.4756941e+19,1.4685944e+20,5.6266285e+19
-2600962.5,5445706.0,1682556.4,-2.8114317e+19,-6.5264464e+19,7.400453e+19
-2627455.2,5606791.5,1439214.8,4.7458687e+19,-1.4243567e+20,9.759962e+19
-2754531.5,5484519.5,1583758.9,-2.8788611e+20,-1.9185689e+18,-9.309466e+19
-2798181.2,5336365.0,1585009.6,5.6798277e+19,5.433749e+19,4.6998663e+18
-2773059.8,5433646.0,1636947.6,-1.7606883e+20,1.0790055e+20,-9.644548e+19
-2651936.0,5576210.5,1498530.0,2.5971698e+20,-1.6203642e+20,-2.1287474e+20
-2672898.0,5462606.0,1397713.6,8.640219e+19,-6.5802424e+19,2.1589976e+18
-2768305.2,5548891.5,1487081.4,-9.988223e+19,1.0488492e+20,2.1356917e+20
-2877953.2,5406928.5,1670838.9,6.0832552e+19,-5.8864536e+19,5.804244e+19
-2628896.8,5502970.0,1721907.1,-9.517506e+19,-1.6247756e+20,1.3843374e+20
-2802521.8,5381155.5,1517554.1,-2.224027e+20,-1.2600158e+20,8.644925e+19
-2718005.8,5355298.0,1705338.9,-1.34037715e+20,-2.8077001e+19,6.9727008e+19
-2719038.8,5530826.0,1527100.4,-1.6981739e+20,-6.422904e+19,-9.151797e+19
-2638723.0,5510456.0,1451020.6,-7.539823e+19,-9.028824e+19,-4.112013e+19
-2682011.0,5440192.5,1521624.9,-3.542581e+18,-3.0349633e+19,-3.0972732e+19
-2684857.0,5396699.5,1566224.9,1.4884223e+19,1.9242697e+17,1.2574926e+20
-2586183.0,5455831.0,1598737.6,-9.760443e+18,-5.8437675e+19,8.629142e+19
-2759860.2,5463573.0,1588451.9,-1.4245013e+20,9.558613e+19,-1.0367568e+20
-2618991.2,5453353.0,1490746.2,1.0114566e+20,1.0087929e+20,-6.3609593e+19
-2710158.8,5513140.0,1468241.0,-8.998429e+19,-1.0806895e+18,-1.0143758e+19
-2793082.5,5527709.0,1479529.5,1.2487216e+20,3.728326e+19,2.4221008e+20
-2683472.8,5536415.5,1458269.2,-9.116528e+19,6.7700986e+19,7.2798955e+19
-2635775.0,5457905.5,1634544.1,2.378802e+20,-6.6568216e+19,-7.018245e+19
-2734297.0,5392048.0,1544185.1,1.9685874e+19,8.483053e+19,-1.0009185e+20
-2646452.0,5466517.5,1433883.9,-1.5931814e+20,-1.7828889e+19,2.4593186e+19
-2803211.5,5392223.5,1626439.2,-3.229414e+19,7.3098365e+19,-7.3718776e+19
-2845377.2,5358212.5,1448687.5,8.094658e+19,-7.424005e+18,3.8995605e+19
-2780257.5,5422225.5,1666813.4,-4.8818765e+19,-5.0144513e+17,-6.8728673e+19
-2696128.0,5535152.5,1582998.1,-3.9488374e+20,-1.9308172e+20,2.2944475e+20
-2759920.0,5474725.5,1596768.2,-2.8233546e+20,4.7663224e+17,-3.6172822e+19
-2647557.0,5601904.5,1501033.0,1.298073e+20,-3.6122075e+19,-1.791089e+20
-2807782.2,5328708.5,1639355.6,1.6793696e+20,5.2112458e+19,1.0877243e+20
-2828534.0,5401402.0,1584542.6,-1.6916643e+19,-9.183542e+19,-1.0184064e+20
-2838548.8,5475338.5,1595265.8,9.736009e+19,5.0601418e+20,-7.55935e+18
-2679237.2,5559242.0,1575919.4,9.218995e+19,-1.9983487e+20,-3.0571694e+20
-2766740.5,5470404.0,1646100.2,-2.1579191e+20,1.0335736e+20,-2.9853564e+19
-2609046.5,5590688.5,1434070.5,6.903157e+19,5.7175805e+19,9.321538e+19
-2666857.5,5409999.5,1587309.6,2.789159e+20,4.255714e+18,-3.6973668e+18
-2645900.2,5430713.5,1666530.2,-1.8260605e+20,-1.3305732e+20,-1.1215603e+18
-2628221.0,5536935.5,1563786.9,1.3785166e+20,1.011051e+20,-1.3219245e+20
-2642880.5,5515700.5,1613486.5,-2.1206754e+19,-1.4338339e+20,-1.7260624e+20
-2710595.8,5476104.5,1492181.2,-7.806781e+19,8.128948e+19,2.8377208e+20
-2606311.2,5501226.5,1593254.4,-7.973103e+19,-3.8495217e+19,-1.28905855e+20
-2777709.0,5486029.0,1501648.4,3.3179677e+19,1.092649e+20,1.5126757e+19
-2680703.2,5403221.0,1650967.6,-2.560622e+19,-8.453799e+19,-7.0587595e+19
-2791365.2,5449631.5,1657853.5,-2.1390942e+20,2.369996e+20,-1.968048e+20
-2733041.8,5337885.0,1696497.6,1.2001774e+20,1.999129e+19,3.925573e+19
-2780189.5,5459249.0,1551878.4,-2.0740308e+19,2.0562134e+20,5.2148614e+19
-2573652.8,5506604.5,1548367.2,5.6874772e+19,4.9450333e+19,-1.7325619e+19
-2616754.2,5550236.5,1612375.9,1.5808593e+20,2.0353255e+19,-6.295476e+19
-2703200.2,5534336.0,1695750.6,2.1385608e+20,-5.442487e+19,2.639813e+20
-2715474.2,5432506.5,1400905.0,-8.673146e+18,-5.1995927e+19,-4.584642e+19
-2785515.0,5466747.5,1474575.0,-3.1218986e+19,1.7087883e+20,2.412184e+20
-2669275.8,5425990.5,1703030.6,4.1930475e+18,-2.656768e+20,7.670446e+19
-2787566.2,5362442.5,1699806.9,-7.110896e+19,7.792885e+19,7.9299875e+19
-2771669.8,5409099.0,1549369.2,-1.36141345e+20,7.820831e+19,-8.530552e+19
-2808978.2,5312217.0,1646888.2,-8.409052e+19,1.1031314e+19,-1.6020323e+19
-2693734.0,5395667.0,1700766.2,2.6983702e+19,-9.374787e+19,2.4293127e+20
-2649231.2,5430118.5,1605720.2,-9.2209214e+19,-2.9644034e+19,-6.262827e+18
-2582529.2,5466685.0,1514094.8,7.3318087e+19,-2.083894e+19,-1.4441156e+20
-2735989.2,5424278.5,1531197.5,-1.3131629e+20,-7.412172e+19,2.742058e+19
-2834451.5,5480084.5,1569548.6,-5.169356e+19,1.9518886e+20,1.6620932e+19
-2699456.5,5483942.5,1638290.2,1.4973008e+19,-2.070432e+20,-1.6089147e+20
-2655696.2,5589985.0,1584191.4,1.515663e+20,9.086613e+19,-2.7631222e+20
-2621721.0,5433843.0,1707419.2,3.1581855e+19,3.0658167e+19,9.030227e+19
-2605411.0,5463047.5,1506333.0,-8.867787e+19,-6.726622e+18,-7.448287e+19
-2658418.0,5472254.0,1502063.6,-1.1907923e+20,3.7838557e+18,1.5326506e+20
-2668819.5,5414310.0,1689748.1,1.4824453e+20,-1.0965506e+20,7.989923e+19
-2757817.2,5496264.0,1598319.0,-2.2443161e+20,-6.2344196e+19,-5.1355747e+19
-2714745.2,5476394.5,1660693.5,1.3150398e+19,-1.7795071e+20,-1.5973605e+20
-2832529.0,5429330.5,1454358.6,-4.948366e+19,2.1411339e+20,4.7067313e+19
-2722875.0,5457803.0,1548973.6,2.327482e+19,-1.4632819e+20,1.2889081e+20
-2843229.8,5384607.0,1424992.8,2.3314603e+19,7.8928425e+19,-6.785656e+18
-2728181.0,5387298.5,1612868.0,-2.0603124e+19,-1.7112627e+20,-5.782078e+18
-2852759.0,5393289.0,1638836.9,-2.841693e+19,-3.707633e+18,1.5806644e+19
-2638849.0,5459768.0,1697000.1,-1.36173635e+20,-1.3815071e+19,-2.6206242e+19
-2750149.0,5404074.0,1608979.0,-9.105516e+19,-4.824374e+19,5.2422524e+19
-2654499.0,5459071.5,1619851.4,-1.2082359e+20,-4.5626997e+19,9.074329e+19
-2786170.8,5456614.5,1687056.8,1.9195296e+19,-2.5678253e+18,-6.8653497e+19
-2816005.8,5483466.5,1573903.6,-2.9664535e+20,9.109991e+20,3.2301716e+20
-2627886.2,5566812.0,1571134.9,1.5813814e+19,-4.4096446e+19,-2.3467572e+19
-2667012.5,5515138.5,1667690.5,1.2483954e+20,-9.141395e+19,-1.4657713e+20
-2638973.5,5486686.5,1674565.0,5.08448e+19,-7.1845942e+19,2.2331365e+19
-2771481.2,5445252.0,1463344.0,-1.7938256e+19,-4.5718494e+19,-6.1110953e+19
-2803426.5,5386062.5,1406163.5,-9.915976e+19,1.5841957e+20,8.415763e+18
-2670296.5,5487341.5,1414621.9,1.3675974e+20,-1.7375917e+20,-2.0609779e+20
-2779755.8,5383052.0,1442038.1,-9.8208185e+19,4.9998528e+19,-1.0320654e+20
-2824415.2,5529645.0,1496305.4,1.0573653e+20,8.201278e+19,2.5461236e+20
-2572397.8,5506289.5,1606361.9,6.990829e+19,-6.188586e+19,-6.26077e+18
-2743138.0,5423750.0,1408004.8,-7.0614577e+19,1.0809539e+20,3.511902e+19
-2700184.5,5508445.0,1571823.5,-7.0206104e+19,-2.1634058e+20,8.806592e+19
-2807630.5,5326509.5,1612509.5,1.6810653e+20,-9.241333e+19,-2.3494143e+20
-2572170.5,5503321.0,1430776.6,-1.18514705e+20,-1.0937689e+20,5.8386148e+19
-2752170.2,5532198.5,1494168.4,-4.0640927e+19,1.0261881e+20,2.2291267e+20
-2685911.2,5461452.0,1498934.4,-9.2856985e+19,-1.6273595e+20,-1.1684747e+20
-2735608.0,5536606.5,1463147.9,5.587086e+19,-1.2372343e+20,4.7574395e+19
-2846590.0,5498578.5,1538872.1,2.0572702e+20,2.5260595e+20,1.0085701e+19
-2679825.8,5495626.5,1678427.6,7.1659303e+19,-1.8612429e+20,3.924377e+19
-2827606.0,5458989.0,1502684.8,3.585995e+19,2.515597e+19,8.496456e+19
-2716226.5,5462983.0,1665879.9,-1.7593845e+20,-2.0172782e+20,9.104717e+19
-2591169.5,5537632.5,1582674.5,-1.0652258e+20,7.397178e+19,4.4821396e+18
-2651442.0,5535752.0,1604216.6,6.5418514e+19,-2.195615e+20,3.122503e+19
-2756654.5,5377651.5,1636347.8,4.4431524e+19,-7.881827e+19,5.247713e+18
-2670867.5,5392485.0,1642921.4,1.3315672e+20,-1.4225796e+20,-5.852972e+19
-2639963.0,5535522.0,1699481.0,1.1220937e+20,-5.3804685e+19,-1.3173788e+19
-2698363.2,5527492.0,1455578.8,7.699173e+18,8.168661e+19,-2.2582405e+19
-2731842.2,5415823.5,1659749.8,-4.4462887e+19,-5.295027e+19,-2.3769873e+19
-2616312.0,5487726.0,1462800.8,1.3441328e+20,-6.0625734e+19,-2.5076493e+20
-2795487.8,5430806.0,1414028.8,4.798757e+19,5.201238e+19,2.7316487e+20
-2650630.8,5514976.5,1440595.2,1.1678188e+20,-2.734727e+19,6.8246027e+18
-2873374.0,5491628.5,1477034.6,8.005664e+19,4.325465e+19,1.392705e+20
-2665248.5,5494533.0,1437195.5,1.7498223e+19,-5.550767e+19,2.5598196e+20
-2752384.8,5345875.5,1696348.0,-6.085756e+19,-2.080194e+20,5.5465946e+19
-2653891.8,5585589.0,1518963.6,1.4751076e+20,5.8517284e+19,-2.3724792e+20
-2648610.8,5465358.5,1715374.8,-2.6941122e+19,2.4193027e+19,5.073312e+18
-2626498.0,5546810.5,1626879.9,1.38657925e+20,-1.29033495e+20,2.5159113e+19
-2727305.5,5438372.5,1689087.8,7.109239e+19,-1.592013e+20,-1.5780332e+20
-2801704.5,5469278.0,1524094.1,-4.6730586e+18,1.6737086e+20,1.02838e+20
-2711257.8,5418730.0,1471023.9,-1.1978926e+20,-9.1419915e+19,8.514295e+16
-2726619.5,5542341.5,1486796.2,-1.1610195e+20,-4.719847e+19,-7.6144215e+19
-2791254.2,5472030.0,1587525.1,-2.4454433e+20,1.8055149e+20,1.5756807e+20
-2741537.2,5402761.5,1480287.8,-7.1120463e+19,-4.5871e+19,-1.894324e+20
-2780817.5,5443149.0,1507084.5,-1.9433164e+20,1.4369485e+20,1.397208e+20
-2790111.2,5478462.5,1408579.1,1.7223487e+20,6.1744384e+18,-2.3862954e+19
-2846640.2,5416617.0,1596464.6,-5.294646e+19,1.8658292e+20,-5.9711363e+19
-2614863.2,5450050.0,1701261.2,9.530419e+19,-6.402482e+19,-1.5304683e+20
-2750229.2,5368098.5,1665177.8,-4.320191e+19,2.8276646e+19,1.6627365e+20
-2652862.0,5498034.0,1399416.5,1.2623235e+19,4.499569e+19,1.04884235e+20
-2583482.5,5443168.0,1588548.2,-4.8166557e+19,5.5922644e+19,-1.1663595e+20
-2791748.0,5506024.0,1526635.2,-2.1852843e+20,1.8959398e+20,-3.7576976e+20
-2732993.2,5511245.5,1441596.4,1.7650001e+19,-1.5597466e+20,1.8658617e+20
-2734259.5,5518591.5,1594340.1,-2.9515677e+19,-1.2315692e+20,1.5524039e+19
-2752391.0,5420000.0,1528779.0,-7.5697875e+19,-9.435032e+19,9.8247e+19
-2781167.0,5391691.5,1565239.0,-8.8018395e+19,6.134519e+19,-1.9110269e+19
-2663341.5,5434053.5,1689012.0,-1.4710441e+20,4.6808647e+19,1.1557145e+20
-2821767.5,5529908.5,1461224.1,1.36911425e+20,-1.15963125e+20,5.296229e+19
-2724684.5,5529380.5,1555013.2,-1.4918001e+20,-1.8133888e+20,5.790846e+19
-2799224.8,5386119.0,1415663.8,-2.0226495e+20,3.7043805e+19,9.75228e+19
-2846995.8,5471469.5,1551808.0,5.880422e+19,2.1694818e+20,3.7619795e+19
-2631177.2,5442042.5,1623946.2,-1.6219436e+20,-1.4792782e+20,4.8344035e+19
-2771955.8,5497515.5,1448230.0,-1.2197532e+20,-1.0551182e+20,9.837039e+19
-2738056.2,5438690.5,1617847.6,-3.994634e+19,-2.8126068e+19,6.884551e+19
-2768283.2,5521561.5,1521541.1,-3.8935227e+20,8.4016085e+19,-1.6815048e+20
-2807513.2,5358578.5,1590816.4,5.659602e+19,-3.3917618e+19,-3.207514e+19
-2676946.2,5529157.5,1467975.0,-2.6763216e+20,-7.545252e+19,-7.859157e+19
-2684412.8,5524030.0,1564596.6,-1.6427209e+20,-6.1519237e+19,-1.7060635e+20
-2639812.8,5565073.5,1421769.6,-3.1876142e+19,-1.1124947e+20,-6.3116994e+19
-2856062.0,5423006.0,1487242.8,2.636092e+19,6.8039737e+19,2.4881126e+19
-2786449.5,5471742.5,1501900.6,5.3844826e+19,2.0142991e+20,-7.6357597e+18
-2697572.5,5441268.0,1568882.0,-1.8121034e+19,-8.6459e+19,-4.0635773e+19
-2753903.2,5444950.5,1477961.9,-2.0104007e+20,-5.310295e+19,-2.4291517e+19
-2764749.8,5517699.0,1535076.0,-1.42665205e+20,-8.904805e+19,-3.4588384e+20
-2788689.2,5485054.0,1660823.9,-1.5811665e+20,7.0895226e+19,-1.9312894e+20
-2742843.0,5456186.5,1532816.2,3.743333e+19,4.265273e+18,1.4269471e+20
-2786698.5,5417742.5,1410826.4,1.3895678e+20,-2.5645658e+19,-4.99089e+19
-2708373.5,5417244.0,1518311.4,2.0538772e+20,7.88079e+19,-9.803298e+19
-2848007.8,5376771.5,1558148.9,-9.31018e+19,6.812106e+19,-4.0586374e+19
-2630118.8,5483801.0,1682776.1,-8.033464e+19,2.5662447e+19,2.0314197e+20
-2596396.5,5483815.0,1495716.4,-5.028548e+19,-1.2646646e+20,-2.8037931e+19
-2612961.2,5520612.0,1670879.4,5.2023155e+19,-2.793594e+18,-8.340768e+19
-2632949.8,5583049.0,1615155.8,2.1943098e+20,1.8381472e+20,1.2397427e+19
-2693007.5,5477075.5,1413982.5,2.4021173e+19,-5.3622703e+19,2.0384154e+19
-2703936.0,5447167.0,1477902.9,2.4808052e+19,4.8967736e+19,3.730643e+19
-2664127.5,5422508.0,1574019.9,-2.2518003e+20,1.0813867e+20,6.314438e+19
-2784347.8,5383804.5,1548024.2,8.34561e+19,-3.850043e+17,-5.5582855e+17
-2737166.8,5414019.5,1461613.8,-2.2453985e+20,-5.174273e+19,2.6236652e+19
-2813368.2,5440107.0,1483384.6,5.4688195e+19,4.4287233e+19,5.2469113e+19
-2805468.2,5323249.5,1633349.2,-6.092193e+19,1.261318e+20,9.304611e+19
-2815242.5,5328324.0,1584485.5,-2.327014e+20,3.266186e+19,4.4832943e+19
-2647241.0,5530977.0,1460067.0,-7.702697e+19,-2.1968717e+20,-8.052284e+19
-2594850.8,5452784.0,1620406.5,-2.5131463e+19,-5.1635485e+19,-5.2898406e+19
-2757770.8,5396229.5,1520195.2,-1.624421e+20,5.8758896e+18,1.3367463e+20
-2583554.5,5464939.0,1542035.5,-2.7247081e+19,-8.6199785e+19,5.361574e+19
-2732283.2,5448895.5,1625011.2,-1.3646187e+20,7.101955e+19,5.982208e+19
-2713205.5,5433818.0,1526387.5,-6.7232647e+19,-8.812846e+19,5.0381166e+19
-2808809.5,5390752.0,1399395.5,-1.8906945e+20,-6.565847e+19,9.1454985e+19
-2710734.0,5453888.5,1428634.8,-1.32096e+20,9.7909136e+19,-1.2520091e+20
-2655631.0,5416037.5,1585550.5,1.2303135e+20,-7.534782e+19,-6.578226e+19
-2786710.5,5450378.5,1545455.5,8.82529e+18,2.0481681e+20,1.5266033e+20
-2750021.2,5355627.5,1689249.6,-8.790205e+19,-4.790261e+19,-1.7848418e+19
-2715787.5,5430016.5,1426476.8,-1.1351851e+20,-4.7163634e+18,7.458313e+19
-2695020.2,5509575.0,1534182.1,-9.983432e+19,-3.916745e+19,-9.0022806e+18
-2656355.0,5553922.0,1596767.4,9.487692e+18,-1.7606364e+20,-1.2272507e+20
-2742232.0,5437186.0,1437182.1,-4.3065518e+19,3.169805e+19,7.479601e+18
-2640665.2,5456016.5,1684293.5,1.127971e+19,-1.0613375e+20,-1.3950989e+20
-2557617.2,5452556.0,1590413.4,-1.3297775e+19,2.672127e+19,-7.7769277e+18
-2776222.5,5402498.5,1688755.4,-1.9690582e+20,-7.479945e+19,-2.38664e+20
-2654180.5,5518149.5,1626493.4,-1.0054949e+19,-8.1587765e+19,1.8308184e+20
-2703827.5,5477660.0,1399559.5,9.811357e+19,-1.1602553e+20,-1.133034e+20
-2749711.2,5388293.0,1488862.0,-7.673684e+18,-1.8130264e+20,7.809304e+19
-2679206.5,5495858.5,1434928.9,8.60722e+19,-2.0735544e+20,-4.7478372e+19
-2798747.2,5447420.0,1618427.1,-1.4387362e+20,9.225796e+19,-1.0641336e+20
-2712612.5,5514293.5,1434882.0,-1.5961348e+20,-1.3779727e+20,5.621821e+19
-2782625.8,5440202.5,1617602.4,-1.3321918e+20,1.595389e+20,4.720534e+19
-2811750.5,5479937.0,1581616.2,-1.0161789e+20,6.727365e+20,1.6767362e+20
-2700062.2,5462041.0,1494265.9,1.0942132e+20,-5.7922717e+19,1.0194746e+20
-2561013.0,5481191.0,1559038.8,5.626118e+19,3.7694957e+19,-1.0691699e+20
-2657700.0,5453132.0,1626944.4,7.380351e+19,1.1300667e+20,-5.2922235e+19
-2708451.0,5467163.0,1663858.2,-3.872746e+19,5.245283e+19,-1.2055823e+20
-2641944.0,5452393.5,1491083.8,-2.229789e+19,4.444998e+19,5.339422e+19
-2630746.8,5476376.0,1495380.9,-1.1226982e+20,1.0496025e+20,-5.292654e+19
-2807697.8,5385844.0,1511121.9,1.3339056e+20,6.417691e+19,-5.5236377e+19
-2698289.8,5451482.0,1611564.1,-1.4766348e+20,3.0828331e+19,-1.20034e+20
-2806594.5,5361389.0,1685671.6,-5.2305694e+19,-1.9445222e+20,1.2659034e+20
-2702036.5,5485007.5,1647440.1,-3.1299134e+20,-1.5364686e+20,-2.0313174e+19
-2789022.2,5392816.0,1674730.5,-3.8224544e+19,2.355042e+20,-1.2249502e+20
-2645786.5,5390048.5,1668914.8,5.8339454e+19,-9.480645e+19,-3.4764449e+19
-2819362.2,5432905.5,1457662.5,-1.5191464e+19,-4.7874408e+19,-8.5619234e+18
-2767568.0,5367921.5,1674406.5,6.834394e+19,-3.0829033e+19,1.0577984e+19
-2675842.5,5436735.5,1705514.4,-5.0387258e+19,1.0955923e+19,-1.4200135e+20
-2609645.0,5445773.0,1646627.4,1.0842786e+20,7.7144295e+19,-1.1290823e+18
-2814041.5,5413962.5,1689101.8,9.1640935e+18,1.6400242e+20,1.5445855e+20
-2888199.2,5459424.5,1432963.1,1.2117427e+20,-1.389981e+20,2.985323e+19
-2689682.2,5527584.5,1643671.4,-4.146388e+20,-3.2258281e+19,-2.0630793e+20
-2770222.0,5430942.0,1512013.5,-1.2471299e+20,1.6181894e+20,-8.024971e+19
-2683231.2,5413613.5,1597228.5,1.894741e+19,1.0047871e+20,-1.5731429e+20
-2788672.0,5341987.0,1670613.5,8.747113e+19,1.5644096e+20,9.269402e+19
-2791642.8,5397811.0,1524500.6,3.579647e+19,7.2459246e+19,-1.22130145e+20
-2646043.5,5546647.0,1675531.5,1.4509458e+20,4.744639e+19,1.0797075e+20
-2841009.0,5437374.0,1468265.2,8.509523e+19,1.1263962e+20,1.9453589e+20
-2842794.2,5349086.5,1556025.8,8.422987e+19,8.44062e+19,1.0009136e+20
-2705632.2,5407032.0,1589313.6,-8.245065e+19,4.8995575e+19,8.59219e+19
-2831441.5,5393152.5,1643246.8,1.1808592e+19,-7.3560987e+19,6.840276e+19
-2778506.8,5501798.5,1521689.8,-2.8233302e+20,1.2782929e+20,-2.6301943e+19
-2651448.2,5580722.5,1515688.9,7.0638846e+19,-9.626208e+19,-1.1811582e+20
-2603412.0,5438256.0,1696074.8,-1.0447029e+20,9.359474e+19,1.5794759e+20
-2693093.8,5447346.5,1592023.2,4.778032e+19,2.2498809e+20,7.3553937e+19
-2847156.2,5501013.5,1441338.5,8.139976e+19,-5.1168663e+19,-1.8916983e+20
-2818549.2,5403874.5,1605204.5,5.9073334e+19,-3.3805453e+19,7.839986e+19
-2810398.5,5454013.5,1469917.9,-1.8015412e+20,-5.154324e+19,9.549126e+19
-2639614.8,5435036.0,1650744.9,6.6037334e+18,-1.7627249e+20,1.2460025e+20
-2697642.2,5392318.5,1671341.5,1.941145e+19,-7.2992003e+19,-1.3649289e+20
-2608920.8,5522101.5,1515513.5,-1.0447425e+19,3.4610467e+19,-1.654563e+20
-2634686.5,5586950.0,1456890.0,1.2057967e+20,1.1398231e+20,4.479732e+19
-2611266.8,5487443.0,1643837.4,8.513881e+19,-1.8623579e+20,-1.3831575e+20
-2774878.5,5428165.5,1501637.6,-2.869019e+19,2.176657e+20,1.9973788e+20
-2738326.5,5495786.0,1499793.4,-1.7279999e+20,-3.230499e+18,-3.6091298e+19
-2650626.5,5562122.5,1474278.1,1.7928988e+20,1.2632696e+19,8.385907e+19
-2757640.2,5529545.0,1444499.0,-3.3374235e+19,-1.348784e+20,1.2915404e+20
